WHSE,STORE/DC#,REC#,STAT,PICK#,PICK DATE,PICK REF#,INV#,INV DATE,INV REF#,BOL#,DIV,ACCT#,ORDER#,ITEM#,DESCRIPTION,UPC#,SKU,VIA,DELIVER,CANCEL,QTY,UOM,PACK,CTNS,SHIP TO NAME,SHIP TO ATTN,SHIP TO ADDRESS,SHIP TO ADDRESS-2,SHIP TO CITY,SHIP TO STATE,SHIP TO ZIP,BILL TO NAME,BILL TO ATTN,BILLTO ADDRESS,BILL TO ADDRESS-2,BILL TO CITY,BILL TO STATE,BILL TO ZIP,COMMENTS
CA,,,3,FBA15SKKJH06,10-20-2020,,,,,,CHM,,,B025-5,,EAN : 8902552050606,,BEST,10-20-2020,10-23-2020,2,CS,1,,JVL1,,1255 Gateway Blvd,,BELOIT,WI,53511-9709,,,,,,,,Shipping labels in file package-FBA15SKKJH06.pdf
CA,,,3,FBA15SKKJH06,10-20-2020,,,,,,CHM,,,PM004,,EAN : 8902552051269,,BEST,10-20-2020,10-23-2020,28,CS,14,,JVL1,,1255 Gateway Blvd,,BELOIT,WI,53511-9709,,,,,,,,Shipping labels in file package-FBA15SKKJH06.pdf
CA,,,3,FBA15SKNT3LL,10-20-2020,,,,,,CHM,,,B002-2,,EAN : 8902552045954,,BEST,10-20-2020,10-23-2020,6,CS,6,,"Amazon.com Services, Inc.",,705 Boulder Drive,,Breinigsville,PA,18031-1533,,,,,,,,Shipping labels in file package-FBA15SKNT3LL.pdf
CA,,,3,FBA15SKNT3LL,10-20-2020,,,,,,CHM,,,B002-3,,EAN : 8902552046883,,BEST,10-20-2020,10-23-2020,6,CS,6,,"Amazon.com Services, Inc.",,705 Boulder Drive,,Breinigsville,PA,18031-1533,,,,,,,,Shipping labels in file package-FBA15SKNT3LL.pdf
CA,,,3,FBA15SKNT3LL,10-20-2020,,,,,,CHM,,,B003-6,,EAN : 8902552050590,,BEST,10-20-2020,10-23-2020,12,CS,12,,"Amazon.com Services, Inc.",,705 Boulder Drive,,Breinigsville,PA,18031-1533,,,,,,,,Shipping labels in file package-FBA15SKNT3LL.pdf
CA,,,3,FBA15SKNT3LL,10-20-2020,,,,,,CHM,,,B003-7,,EAN : 8902552051498,,BEST,10-20-2020,10-23-2020,12,CS,12,,"Amazon.com Services, Inc.",,705 Boulder Drive,,Breinigsville,PA,18031-1533,,,,,,,,Shipping labels in file package-FBA15SKNT3LL.pdf
CA,,,3,FBA15SKNT3LL,10-20-2020,,,,,,CHM,,,B044-2,,EAN : 8902552054017,,BEST,10-20-2020,10-23-2020,16,CS,16,,"Amazon.com Services, Inc.",,705 Boulder Drive,,Breinigsville,PA,18031-1533,,,,,,,,Shipping labels in file package-FBA15SKNT3LL.pdf
CA,,,3,FBA15SKNT3LL,10-20-2020,,,,,,CHM,,,THR001-1,,EAN : 8902552050613,,BEST,10-20-2020,10-23-2020,10,CS,10,,"Amazon.com Services, Inc.",,705 Boulder Drive,,Breinigsville,PA,18031-1533,,,,,,,,Shipping labels in file package-FBA15SKNT3LL.pdf
CA,,,3,FBA15SKNT3LL,10-20-2020,,,,,,CHM,,,TR018-1,,EAN : 0677355132122,,BEST,10-20-2020,10-23-2020,8,CS,8,,"Amazon.com Services, Inc.",,705 Boulder Drive,,Breinigsville,PA,18031-1533,,,,,,,,Shipping labels in file package-FBA15SKNT3LL.pdf
CA,,,3,FBA15SKPT3DR,10-20-2020,,,,,,CHM,,,B002-2,,EAN : 8902552045954,,BEST,10-20-2020,10-23-2020,6,CS,6,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SKPT3DR.pdf
